dates,volume,high,market-cap,close,open,low
20170630,860273000.0,2559.25,41689100000.0,2480.84,2539.24,2478.43
20150630,44533800.0,267.87,3682790000.0,263.07,257.04,255.95
20151230,46889400.0,434.39,6508960000.0,426.62,433.3,422.08
20151231,45996600.0,432.92,6399190000.0,430.57,425.88,418.74
20170929,1367050000.0,4214.63,69219200000.0,4163.07,4171.62,4039.29
20170928,1712320000.0,4279.31,69633200000.0,4174.73,4197.13,4109.7
20170925,1374210000.0,3950.25,61061100000.0,3926.07,3681.58,3681.58
20170924,768015000.0,3796.15,62954300000.0,3682.84,3796.15,3666.9
20170927,1686880000.0,4210.05,64579200000.0,4200.67,3892.94,3884.82
20170926,1043740000.0,3969.89,65161000000.0,3892.35,3928.41,3869.9
20170921,1411480000.0,3916.42,64677600000.0,3631.04,3901.47,3613.63
20170920,1213830000.0,4031.39,64918500000.0,3905.95,3916.36,3857.73
20170923,928114000.0,3819.21,60190000000.0,3792.4,3629.92,3594.58
20170922,1194830000.0,3758.27,60152300000.0,3630.7,3628.02,3553.53
20150523,14605000.0,241.03,3409830000.0,238.87,240.29,238.69
20150522,27003000.0,240.97,3338560000.0,240.35,235.32,235.06
20160719,61203300.0,673.28,10606500000.0,672.86,672.74,667.63
20150520,15499400.0,234.68,3288140000.0,234.02,231.89,231.84
20150831,20710700.0,231.96,3335220000.0,230.06,229.11,225.91
20150526,16425000.0,238.24,3367040000.0,237.12,237.1,235.69
20150525,14423900.0,241.02,3420480000.0,237.11,240.93,236.64
20150524,11508000.0,241.98,3391910000.0,240.95,238.98,238.81
20160713,131449000.0,668.7,10474500000.0,654.47,664.8,654.47
20160712,138173000.0,675.26,10213100000.0,664.55,648.28,646.78
20150529,14805000.0,237.52,3373380000.0,237.1,237.38,235.73
20150528,13829600.0,237.82,3370890000.0,237.41,237.26,236.65
20160717,74407900.0,682.37,10434700000.0,679.46,661.99,661.99
20160716,50330200.0,666.46,10461700000.0,660.77,663.78,659.33
20160715,81673100.0,667.08,10387900000.0,663.25,659.17,659.04
20160714,98511400.0,662.9,10288400000.0,658.08,652.92,652.92
20170811,2021190000.0,3679.72,55668000000.0,3650.62,3373.82,3372.12
20170810,1515110000.0,3453.45,55134700000.0,3381.28,3341.84,3319.47
20170813,3159090000.0,4208.39,64034100000.0,4073.26,3880.04,3857.8
20170812,2219590000.0,3949.92,60242100000.0,3884.71,3650.63,3613.7
20170815,3258050000.0,4455.97,71425500000.0,4181.93,4326.99,3906.18
20170814,2463090000.0,4325.13,67112300000.0,4325.13,4066.1,3989.16
20170817,2553360000.0,4484.7,72389100000.0,4331.69,4384.44,4243.71
20170816,2272040000.0,4381.23,69342700000.0,4376.63,4200.34,3994.42
20170819,2975820000.0,4243.26,68333100000.0,4193.7,4137.75,3970.55
20170818,2941710000.0,4370.13,71406500000.0,4160.62,4324.34,4015.4
20170730,705943000.0,2758.53,44890700000.0,2757.18,2724.39,2644.85
20170731,860575000.0,2889.62,45535800000.0,2875.34,2763.24,2720.61
20170109,141877000.0,913.69,14694900000.0,902.83,913.24,879.81
20170108,158715000.0,942.72,14611400000.0,911.2,908.17,887.25
20170107,279550000.0,908.59,14534400000.0,908.59,903.49,823.56
20170106,351876000.0,1046.81,16314100000.0,902.2,1014.24,883.94
20170105,510199000.0,1191.1,18604000000.0,1013.38,1156.73,910.42
20170104,344946000.0,1159.42,16795400000.0,1154.73,1044.4,1044.4
20170103,185168000.0,1044.08,16426600000.0,1043.84,1021.6,1021.6
20170102,222185000.0,1031.39,16055100000.0,1021.75,998.62,996.7
20170101,147775000.0,1003.08,15491200000.0,998.33,963.66,958.7
20131104,0,231.01,2564070000.0,229.1,214.66,213.94
20131105,0,250.66,2738980000.0,245.24,229.21,226.22
20131106,0,263.0,2926100000.0,262.5,244.78,244.78
20131107,0,304.17,3129190000.0,296.41,261.68,261.55
20131101,0,206.65,2432470000.0,206.18,203.9,202.13
20131102,0,207.76,2456330000.0,206.22,205.81,201.65
20140215,26709200.0,661.84,8193290000.0,650.92,660.9,632.84
20131108,0,338.66,3562790000.0,338.11,297.85,296.93
20140216,40061700.0,665.1,8077340000.0,616.63,651.3,584.17
20140217,31948400.0,656.95,7620580000.0,626.27,614.23,607.31
20140210,112758000.0,703.71,8431680000.0,681.03,681.32,550.5
20140211,72745200.0,712.46,8461320000.0,672.17,683.5,636.66
20140212,25367600.0,672.9,8326420000.0,651.72,672.38,643.04
20140213,38588100.0,657.99,8065550000.0,605.24,651.08,601.91
20140917,21056800.0,468.17,6185010000.0,457.33,465.86,452.42
20140916,16797300.0,475.64,6302440000.0,466.06,474.86,465.13
20140915,15345200.0,478.62,6339090000.0,475.37,477.76,474.02
20140914,13105500.0,479.85,6355140000.0,477.89,479.12,476.12
20140913,15588000.0,482.12,6335400000.0,479.0,477.79,475.1
20140912,15437200.0,479.63,6357290000.0,477.75,479.58,473.01
20140911,16852900.0,482.35,6355700000.0,479.75,479.62,474.61
20140910,22787800.0,487.47,6299070000.0,479.36,475.48,475.14
20171209,13911300000.0,16783.0,2.76415e+11,15178.2,16523.3,13674.9
20171208,21136000000.0,18353.4,2.97787e+11,16569.4,17802.9,14336.9
20140919,37919700.0,427.83,5634440000.0,394.8,424.1,384.53
20140918,34483200.0,456.86,6067610000.0,424.44,456.86,413.1
20131129,0,1146.97,12557100000.0,1131.97,1042.01,1000.64
20170327,372535000.0,1046.4,15785000000.0,1045.77,972.05,971.98
20170326,303668000.0,1007.96,15814800000.0,966.73,974.01,954.19
20170325,435803000.0,975.76,15204800000.0,972.78,936.54,903.71
20170324,491038000.0,1040.47,16857000000.0,937.52,1038.45,934.36
20170323,248540000.0,1058.01,17043400000.0,1038.59,1050.05,1028.93
20141031,12545400.0,348.05,4638210000.0,338.32,345.01,337.14
20170321,337391000.0,1122.43,17125600000.0,1120.54,1055.36,1055.36
20170320,286530000.0,1063.03,16829800000.0,1054.23,1037.24,1036.68
20141030,30177900.0,350.91,4511760000.0,345.31,335.71,335.07
20170329,298458000.0,1055.13,16990900000.0,1039.97,1046.08,1015.88
20170328,326332000.0,1064.65,16964500000.0,1047.15,1044.58,1027.73
20141109,24205600.0,363.63,4655480000.0,363.26,345.38,344.25
20151009,17353100.0,244.23,3565090000.0,243.93,242.5,242.12
20151008,18515300.0,244.25,3572730000.0,242.3,243.07,242.18
20151007,22999200.0,246.68,3617400000.0,242.97,246.17,242.59
20151006,27535100.0,246.94,3531230000.0,246.06,240.36,240.14
20151005,23335900.0,240.38,3497740000.0,240.38,238.15,237.03
20151004,12999000.0,238.97,3502460000.0,238.26,238.53,237.94
20151003,16482700.0,239.31,3482100000.0,238.73,237.2,236.94
20151002,19677900.0,238.54,3482190000.0,237.29,237.26,236.6
20151001,20488800.0,238.44,3462800000.0,237.55,236.0,235.62
20171029,2859040000.0,6255.71,95819800000.0,6153.85,5754.44,5724.58
20171028,1403920000.0,5876.72,96369600000.0,5753.09,5787.82,5689.19
20171023,2401840000.0,6075.59,99941600000.0,5930.32,6006.0,5732.47
20171022,2034630000.0,6076.26,1.00438e+11,6008.42,6036.66,5792.34
20171021,2207100000.0,6194.88,99763200000.0,6031.6,5996.79,5965.07
20171020,2354430000.0,6060.11,94947900000.0,6011.45,5708.11,5627.23
20171027,1710130000.0,5988.39,98225400000.0,5780.9,5899.74,5728.82
20171026,1905040000.0,5976.8,95685100000.0,5904.83,5747.95,5721.22
20171025,1966990000.0,5754.33,91954200000.0,5750.8,5524.6,5397.88
20171024,2735700000.0,5935.52,98781600000.0,5526.64,5935.52,5504.18
20161019,69381700.0,638.87,10164800000.0,630.52,638.13,628.01
20161018,65546700.0,640.74,10184000000.0,637.96,639.41,636.0
20161017,58063600.0,642.33,10221300000.0,639.19,641.82,638.66
20161016,40298100.0,642.9,10176800000.0,641.63,639.08,638.9
20161015,39035400.0,642.1,10195200000.0,638.65,640.31,637.39
20161014,58144600.0,641.28,10141600000.0,640.38,637.01,637.01
20161013,61620700.0,638.83,10125100000.0,636.79,636.03,635.03
20161012,92370200.0,641.34,10201000000.0,636.19,640.87,635.97
20161011,103590000.0,642.08,9855650000.0,641.07,619.24,618.5
20161010,67481100.0,621.32,9816270000.0,618.99,616.82,616.2
20151130,71701600.0,382.36,5534000000.0,377.32,371.44,370.38
20140108,74175600.0,870.68,9734800000.0,842.72,795.99,776.18
20140109,59998600.0,864.36,10295100000.0,846.86,841.47,804.14
20140104,38005000.0,859.51,10035600000.0,859.51,823.27,801.67
20140105,72898500.0,952.4,10465700000.0,933.53,858.55,854.52
20140106,85565700.0,1017.12,11410400000.0,953.29,936.05,905.71
20140107,81311700.0,965.74,11571400000.0,802.0,946.49,802.0
20140101,22489400.0,775.35,9203030000.0,771.4,754.97,754.97
20140102,38489500.0,820.31,9428180000.0,802.39,773.44,767.21
20140103,37810100.0,834.15,9786680000.0,818.72,802.85,789.12
20140724,20917200.0,620.43,8087290000.0,601.73,619.5,595.57
20140725,12279500.0,607.07,7854660000.0,601.09,601.51,597.23
20140726,10752900.0,602.09,7857510000.0,595.81,601.54,593.96
20140727,7774230.0,598.94,7782830000.0,593.85,595.67,593.43
20140720,5760120.0,628.56,8196210000.0,623.9,628.56,622.77
20140721,10711900.0,624.09,8138520000.0,622.21,623.95,619.11
20140722,9602880.0,624.3,8119060000.0,621.55,622.27,620.96
20140723,11056600.0,624.43,8106260000.0,619.41,621.12,618.29
20140728,19316400.0,594.57,7765040000.0,585.69,594.14,575.18
20140729,11275400.0,588.38,7655040000.0,584.73,585.55,581.7
20150602,20459000.0,226.42,3170730000.0,225.8,222.89,222.42
20150603,17752400.0,227.4,3212010000.0,225.87,225.74,223.93
20150601,26090500.0,231.71,3274370000.0,222.93,230.23,221.3
20150606,11131500.0,225.72,3203980000.0,225.62,225.0,224.38
20150607,13318400.0,226.19,3213390000.0,222.88,225.6,222.65
20150604,14728100.0,226.58,3213320000.0,224.32,225.77,224.05
20150605,18056500.0,225.97,3191080000.0,224.95,224.15,223.18
20150608,23378400.0,229.46,3175520000.0,228.49,222.88,222.84
20150609,28353100.0,230.95,3257050000.0,229.05,228.54,227.93
20140610,17913400.0,659.62,8369550000.0,653.15,650.04,646.56
20140611,25163800.0,657.04,8412780000.0,633.02,653.19,632.55
20140612,50818800.0,638.11,8160590000.0,586.95,633.43,573.27
20151224,57157200.0,458.46,6645120000.0,454.99,443.09,443.08
20140614,38481200.0,601.27,7744580000.0,577.36,600.75,549.82
20140615,23580900.0,592.94,7427200000.0,592.94,575.93,554.89
20140616,28677500.0,608.72,7645650000.0,592.19,592.65,587.07
20151220,75409400.0,462.64,6925030000.0,442.69,462.23,434.34
20140618,17862000.0,615.88,7872150000.0,607.96,609.77,604.4
20140619,12803800.0,612.24,7852650000.0,598.07,608.07,597.02
20151229,51596500.0,432.98,6339010000.0,432.98,422.1,420.63
20151228,49638600.0,429.77,6356100000.0,422.28,423.34,418.48
20140430,15244900.0,451.1,5679680000.0,447.64,446.89,436.7
20161118,87363100.0,752.88,11846000000.0,751.59,740.71,736.89
20141103,12948500.0,334.0,4380950000.0,327.55,325.57,325.48
20161119,110608000.0,756.24,12025400000.0,751.62,751.83,744.47
20141102,8603620.0,329.05,4386500000.0,325.89,326.07,320.63
20150521,15108900.0,236.24,3319140000.0,235.34,234.02,233.84
20150516,11089700.0,237.7,3366300000.0,236.15,237.64,235.29
20150517,11134300.0,238.03,3343940000.0,236.8,236.01,236.01
20150514,24413700.0,237.8,3344280000.0,236.93,236.21,234.06
20150515,16329400.0,238.75,3355680000.0,237.6,236.96,236.79
20150512,19282600.0,242.88,3426350000.0,241.11,242.15,240.1
20150513,27180100.0,243.7,3416690000.0,236.38,241.4,235.04
20150510,15019100.0,244.07,3418740000.0,240.3,241.73,238.85
20150511,20892300.0,244.27,3399290000.0,242.16,240.3,239.38
20160726,225135000.0,656.23,10321900000.0,651.78,654.23,645.88
20160727,147461000.0,657.46,10281900000.0,654.35,651.63,648.45
20160724,118184000.0,663.11,10338600000.0,661.28,655.41,652.79
20160725,78176500.0,661.83,10431900000.0,654.1,661.26,653.39
20160722,134169000.0,666.58,10486600000.0,650.62,664.92,646.72
20160723,69532200.0,656.37,10263700000.0,655.56,650.73,648.52
20160720,94636400.0,672.93,10608600000.0,665.68,672.81,663.36
20141106,18797000.0,352.97,4571830000.0,349.29,339.46,338.42
20160711,107910000.0,659.63,10215200000.0,647.66,648.48,644.98
20141108,8535470.0,347.03,4610750000.0,345.49,342.15,342.15
20150930,19743500.0,237.73,3471280000.0,236.06,236.64,235.63
20130518,0,125.25,1379140000.0,123.5,123.5,122.3
20130519,0,124.5,1376370000.0,121.99,123.21,119.57
20130514,0,119.8,1315720000.0,111.5,117.98,110.25
20130515,0,115.81,1242760000.0,114.22,111.4,103.5
20130516,0,118.76,1274620000.0,118.76,114.22,112.2
20130517,0,125.3,1319590000.0,123.02,118.21,116.57
20130510,0,122.0,1255970000.0,117.2,112.8,111.55
20130511,0,118.68,1311050000.0,115.24,117.7,113.01
20130512,0,117.45,1288630000.0,115.0,115.64,113.44
20130513,0,118.7,1279980000.0,117.98,114.82,114.5
20141110,30450100.0,374.82,4884490000.0,366.92,362.26,357.56
20171118,3667190000.0,7884.99,1.28425e+11,7790.15,7697.21,7463.44
20141111,15838900.0,371.31,4934270000.0,367.69,365.86,363.74
20151227,53591200.0,424.01,6251440000.0,422.82,416.51,408.88
20170130,78227300.0,923.05,14844900000.0,920.38,920.15,919.47
20170131,164582000.0,972.02,14859700000.0,970.4,920.96,920.96
20171112,8957350000.0,6625.05,1.0498e+11,5950.07,6295.45,5519.01
20130428,0,135.98,1500520000.0,134.21,135.3,132.1
20130429,0,147.49,1491160000.0,144.54,134.44,134.0
20131117,0,500.58,5291730000.0,492.11,440.96,440.24
20131116,0,450.26,5005530000.0,440.22,417.28,415.57
20131115,0,437.89,5029340000.0,417.95,419.41,396.11
20131114,0,425.9,4871600000.0,420.2,406.41,395.19
20131113,0,414.05,4325400000.0,407.37,360.97,359.8
20131112,0,362.81,4109060000.0,360.33,343.06,342.8
20131111,0,351.27,3896130000.0,342.44,325.41,311.78
20131110,0,350.7,4174930000.0,326.62,348.82,277.24
20131119,0,806.11,8559550000.0,584.61,712.76,456.39
20131118,0,703.78,5961500000.0,703.56,496.58,494.94
20171114,3197110000.0,6764.98,1.09434e+11,6635.75,6561.48,6461.75
20140928,23613300.0,401.02,5321420000.0,377.18,399.47,374.33
20140929,32497700.0,385.21,5022360000.0,375.47,376.93,372.24
20140922,24127600.0,406.92,5307360000.0,402.15,399.1,397.13
20140923,45099500.0,441.56,5348840000.0,435.79,402.09,396.2
20140920,36863600.0,423.3,5245150000.0,408.9,394.67,389.88
20140921,26580100.0,412.43,5425180000.0,398.82,408.08,393.18
20140926,21460800.0,414.94,5477970000.0,404.43,411.43,400.01
20140927,15029300.0,406.62,5374500000.0,399.52,403.56,397.37
20140924,30627700.0,436.11,5798220000.0,423.2,435.75,421.13
20140925,26814400.0,423.52,5632260000.0,411.57,423.16,409.47
20130730,0,107.99,1164940000.0,107.99,101.49,100.47
20130731,0,111.34,1239630000.0,106.09,107.95,103.88
20151223,47161400.0,444.53,6547850000.0,442.4,436.72,436.62
20170318,621302000.0,1114.07,17838700000.0,973.82,1099.69,957.65
20170319,406648000.0,1069.91,15846000000.0,1036.74,976.73,976.73
20170312,227176000.0,1226.98,19073300000.0,1221.38,1176.62,1175.36
20170313,380277000.0,1237.37,19807700000.0,1231.92,1221.78,1217.03
20170310,563796000.0,1270.47,19275300000.0,1116.72,1189.36,1077.25
20170311,283320000.0,1193.83,18093700000.0,1175.83,1116.32,1116.32
20170316,638568000.0,1257.98,20293700000.0,1187.81,1251.33,1152.44
20170317,706599000.0,1180.16,19141800000.0,1100.23,1180.16,1099.57
20170314,245306000.0,1244.81,19978200000.0,1240.0,1232.16,1220.72
20170315,297805000.0,1251.61,20110400000.0,1249.61,1240.16,1239.75
20160128,59247900.0,395.5,5980180000.0,380.29,395.15,379.74
20160129,86125300.0,384.38,5753970000.0,379.47,380.11,365.45
20160120,121720000.0,425.27,5734760000.0,420.23,379.74,376.6
20160121,68338000.0,422.88,6338800000.0,410.26,419.63,406.3
20160122,91546600.0,410.41,6190940000.0,382.49,409.75,375.28
20160123,56247400.0,394.54,5779890000.0,387.49,382.43,381.98
20160124,54824800.0,405.49,5867300000.0,402.97,388.1,387.51
20160125,59062400.0,402.32,6083900000.0,391.73,402.32,388.55
20160126,58147000.0,397.77,5929520000.0,392.15,392.0,390.57
20160127,47424400.0,396.84,5937780000.0,394.97,392.44,391.78
20151030,78305000.0,334.17,4639690000.0,328.01,313.94,313.94
20151031,48598100.0,332.78,4856410000.0,314.17,328.51,309.25
20171018,2399270000.0,5603.82,93190200000.0,5590.69,5603.82,5151.44
20171019,1780540000.0,5744.35,92867000000.0,5708.52,5583.74,5531.06
20171016,2008070000.0,5776.23,94559000000.0,5725.59,5687.57,5544.21
20171017,1821570000.0,5800.35,95469300000.0,5605.51,5741.58,5472.72
20171014,1669030000.0,5837.7,93803000000.0,5831.79,5643.53,5591.64
20171015,1976040000.0,5852.48,97011900000.0,5678.19,5835.96,5478.61
20171012,2791610000.0,5446.91,80256700000.0,5446.91,4829.58,4822.0
20171013,3615480000.0,5840.3,90812400000.0,5647.21,5464.16,5436.85
20171010,1597140000.0,4922.17,79351800000.0,4781.99,4776.21,4765.1
20171011,1222280000.0,4873.73,79578200000.0,4826.48,4789.25,4751.63
20161022,78556500.0,658.2,10088400000.0,657.29,633.14,632.85
20161023,54474600.0,661.13,10479700000.0,657.07,657.62,653.89
20161020,56957300.0,631.92,10046700000.0,630.86,630.66,628.26
20161021,55951000.0,634.09,10050300000.0,632.83,630.83,630.69
20161026,88877100.0,679.73,10484000000.0,678.3,657.68,657.68
20161027,96105300.0,688.59,10812500000.0,688.31,678.21,678.04
20161024,62218200.0,657.25,10473500000.0,653.76,657.16,652.6
20161025,90378800.0,664.42,10424300000.0,657.59,654.0,653.7
20161028,81145500.0,690.44,10969800000.0,689.65,688.0,684.16
20161029,134761000.0,720.4,11007600000.0,714.48,690.29,690.05
20151106,122687000.0,395.84,5745320000.0,374.47,388.05,354.02
20151107,56625100.0,390.59,5542680000.0,386.48,374.27,372.43
20151104,263900000.0,495.56,5973510000.0,411.56,403.66,380.55
20151105,151825000.0,447.56,6040410000.0,386.35,408.08,374.58
20151102,101918000.0,365.36,4820850000.0,361.19,325.94,323.21
